
 viewer_countyname | factsk             | age_group_desc | dim_dayofweek | dim_month | dim_partname                  | dim_year | dimdate    | dimpartsk          | part_countyname | partsk             | viewersk           | vote | votecategory | votecost                                                 | votedate   | votemode
            Galway | 100594758472651583 |            >50 |             1 |         1 |                   Ian Johnson |     2018 | 2018-01-07 | 100594758472613924 |            Mayo | 100594758472613924 | 100594758472617424 |    5 |     Audience |                                                        1 | 2018-01-07 |     Phone
            Galway | 100594758472651584 |            >50 |             1 |         1 |    The Thomas Willis MD Combo |     2022 | 2022-01-02 | 100594758472613932 |           Kerry | 100594758472613932 | 100594758472617424 |    3 |     Audience |                                                      0.5 | 2022-01-02 | Instagram
            Galway | 100594758472651585 |            >50 |             1 |         1 |                  Andrea Moran |     2015 | 2015-01-04 | 100594758472613933 |       Tipperary | 100594758472613933 | 100594758472617424 |    3 |     Audience |                                                      0.5 | 2015-01-04 |        TV
            Galway | 100594758472651586 |            >50 |             1 |         1 |                   David Young |     2013 | 2013-01-06 | 100594758472613939 |           Clare | 100594758472613939 | 100594758472617424 |    2 |     Audience | 0.200000000000000011102230246251565404236316680908203125 | 2013-01-06 |     Phone
            Galway | 100594758472651587 |            >50 |             1 |         1 |                   Howard Rice |     2014 | 2014-01-05 | 100594758472613953 |       Roscommon | 100594758472613953 | 100594758472617424 |    2 |     Audience | 0.200000000000000011102230246251565404236316680908203125 | 2014-01-05 | Instagram
            Galway | 100594758472651656 |            >50 |             1 |         1 |              Michael Marshall |     2018 | 2018-01-07 | 100594758472613914 |            Cork | 100594758472613914 | 100594758472617441 |    5 |     Audience |                                                      0.5 | 2018-01-07 |  Facebook
            Galway | 100594758472651657 |            >50 |             1 |         1 |                    Noah Wiley |     2019 | 2019-01-06 | 100594758472613919 |          Galway | 100594758472613919 | 100594758472617441 |    3 |     Audience |                                                        1 | 2019-01-06 |     Phone
            Galway | 100594758472651658 |            >50 |             1 |         1 | The Carol Martinez Experience |     2015 | 2015-01-04 | 100594758472613921 |          Galway | 100594758472613921 | 100594758472617441 |    4 |     Audience | 0.200000000000000011102230246251565404236316680908203125 | 2015-01-04 |     Phone
            Galway | 100594758472651830 |            >50 |             1 |         1 |     The Jeremiah Simmons Band |     2016 | 2016-01-03 | 100594758472613922 |          Galway | 100594758472613922 | 100594758472617481 |    1 |     Audience |                                                      0.5 | 2016-01-03 |  Facebook
            Galway | 100594758472651831 |            >50 |             1 |         1 |             Elizabeth Fischer |     2019 | 2019-01-06 | 100594758472613927 |         Donegal | 100594758472613927 | 100594758472617481 |    2 |     Audience |                                                      0.5 | 2019-01-06 | Instagram
            Galway | 100594758472651832 |            >50 |             1 |         1 |                   Scott Craig |     2014 | 2014-01-05 | 100594758472613929 |         Donegal | 100594758472613929 | 100594758472617481 |    5 |     Audience | 0.200000000000000011102230246251565404236316680908203125 | 2014-01-05 |  Facebook
            Galway | 100594758472651833 |            >50 |             1 |         1 |    The Thomas Willis MD Combo |     2022 | 2022-01-02 | 100594758472613932 |           Kerry | 100594758472613932 | 100594758472617481 |    1 |     Audience |                                                        1 | 2022-01-02 |     Phone
            Galway | 100594758472651834 |            >50 |             1 |         1 |      The Robert Carey II Band |     2015 | 2015-01-04 | 100594758472613962 |            Down | 100594758472613962 | 100594758472617481 |    1 |     Audience |                                                      0.5 | 2015-01-04 |        TV
            Galway | 100594758472652088 |            >50 |             1 |         1 |       The Cody Stafford Group |     2021 | 2021-01-03 | 100594758472613915 |            Cork | 100594758472613915 | 100594758472617539 |    1 |         Jury |                                                        1 | 2021-01-03 |        TV
            Galway | 100594758472652089 |            >50 |             1 |         1 |                    Noah Wiley |     2019 | 2019-01-06 | 100594758472613919 |          Galway | 100594758472613919 | 100594758472617539 |    1 |         Jury |                                                      0.5 | 2019-01-06 |  Facebook

 viewer_countyname | factsk             | age_group_desc | dim_dayofweek | dim_month | dim_partname                  | dim_year | dimdate    | dimpartsk          | part_countyname | partsk             | viewersk           | vote | votecategory | votecost                                                 | votedate   | votemode
-------------------+--------------------+----------------+---------------+-----------+-------------------------------+----------+------------+--------------------+-----------------+--------------------+--------------------+------+--------------+----------------------------------------------------------+------------+-----------
            Galway | 100594758472652090 |            >50 |             1 |         1 |                   David Young |     2013 | 2013-01-06 | 100594758472613939 |           Clare | 100594758472613939 | 100594758472617539 |    1 |         Jury | 0.200000000000000011102230246251565404236316680908203125 | 2013-01-06 |  Facebook
            Galway | 100594758472652091 |            >50 |             1 |         1 |              Charles Franklin |     2018 | 2018-01-07 | 100594758472613957 |            Down | 100594758472613957 | 100594758472617539 |    4 |         Jury |                                                        1 | 2018-01-07 |        TV
            Galway | 100594758472652092 |            >50 |             1 |         1 |                   Amanda Hahn |     2016 | 2016-01-03 | 100594758472613999 |         Kildare | 100594758472613999 | 100594758472617539 |    1 |         Jury |                                                      0.5 | 2016-01-03 |  Facebook
            Galway | 100594758472652853 |            >50 |             1 |         1 |              Michael Marshall |     2018 | 2018-01-07 | 100594758472613914 |            Cork | 100594758472613914 | 100594758472617696 |    2 |         Jury |                                                      0.5 | 2018-01-07 |  Facebook
